,Flight Date,Carrier,ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,FLIGHTS,WEATHER_DELAY
1086,2019-05-28,DL,IAH,LGA,269.0,252.0,1.0,0.0
1087,2019-05-29,DL,IAH,LGA,27.0,32.0,1.0,0.0
1088,2019-05-29,DL,IAH,LGA,28.0,22.0,1.0,0.0
1089,2019-05-29,DL,IAH,LGA,63.0,45.0,1.0,0.0
1090,2019-05-30,DL,IAH,LGA,1.0,39.0,1.0,0.0
1091,2019-05-30,DL,IAH,ATL,23.0,18.0,1.0,0.0
1092,2019-05-30,DL,IAH,LGA,0.0,80.0,1.0,0.0
1093,2019-05-30,DL,IAH,SLC,9.0,68.0,1.0,0.0
1094,2019-05-30,DL,IAH,LGA,95.0,97.0,1.0,0.0
1095,2019-05-30,DL,IAH,LGA,98.0,80.0,1.0,0.0
1096,2019-05-30,DL,IAH,ATL,68.0,52.0,1.0,0.0
1097,2019-05-31,DL,IAH,LGA,6.0,56.0,1.0,0.0
1098,2019-05-31,DL,IAH,LGA,6.0,32.0,1.0,0.0
1099,2019-06-02,DL,IAH,ATL,23.0,25.0,1.0,0.0
1100,2019-06-02,DL,IAH,LGA,104.0,102.0,1.0,0.0
1101,2019-06-02,DL,IAH,LGA,0.0,58.0,1.0,0.0
1102,2019-06-03,DL,IAH,ATL,91.0,64.0,1.0,0.0
1103,2019-06-03,DL,IAH,SLC,60.0,29.0,1.0,0.0
1104,2019-06-04,DL,IAH,LGA,1.0,17.0,1.0,0.0
1105,2019-06-05,DL,IAH,LGA,50.0,48.0,1.0,0.0
1106,2019-06-05,DL,IAH,LGA,33.0,19.0,1.0,0.0
1107,2019-06-05,DL,IAH,LGA,81.0,59.0,1.0,0.0
1108,2019-06-05,DL,IAH,LGA,60.0,49.0,1.0,0.0
1109,2019-06-06,DL,IAH,ATL,33.0,28.0,1.0,0.0
1110,2019-06-06,DL,IAH,ATL,39.0,34.0,1.0,0.0
1111,2019-06-06,DL,IAH,LGA,593.0,561.0,1.0,0.0
1112,2019-06-06,DL,IAH,ATL,28.0,20.0,1.0,0.0
1113,2019-06-07,DL,IAH,ATL,0.0,50.0,1.0,0.0
1114,2019-06-07,DL,IAH,LGA,55.0,81.0,1.0,0.0
1115,2019-06-07,DL,IAH,ATL,24.0,19.0,1.0,0.0
1116,2019-06-07,DL,IAH,ATL,2.0,22.0,1.0,0.0
1117,2019-06-08,DL,IAH,LGA,199.0,181.0,1.0,0.0
1118,2019-06-08,DL,IAH,ATL,128.0,129.0,1.0,0.0
1119,2019-06-08,DL,IAH,ATL,131.0,168.0,1.0,0.0
1120,2019-06-08,DL,IAH,ATL,98.0,94.0,1.0,0.0
1121,2019-06-08,DL,IAH,ATL,28.0,27.0,1.0,0.0
1122,2019-06-08,DL,IAH,ATL,371.0,365.0,1.0,0.0
1123,2019-06-08,DL,IAH,LGA,49.0,39.0,1.0,0.0
1124,2019-06-09,DL,IAH,LGA,81.0,62.0,1.0,0.0
1125,2019-06-09,DL,IAH,ATL,28.0,25.0,1.0,0.0
1126,2019-06-09,DL,IAH,ATL,70.0,53.0,1.0,0.0
1127,2019-06-09,DL,IAH,LGA,36.0,46.0,1.0,0.0
1128,2019-06-09,DL,IAH,ATL,59.0,47.0,1.0,0.0
1129,2019-06-10,DL,IAH,ATL,12.0,17.0,1.0,0.0
1130,2019-06-10,DL,IAH,LGA,987.0,974.0,1.0,0.0
1131,2019-06-10,DL,IAH,LGA,97.0,97.0,1.0,0.0
1132,2019-06-10,DL,IAH,LGA,3.0,18.0,1.0,0.0
1133,2019-06-11,DL,IAH,ATL,260.0,242.0,1.0,0.0
1134,2019-06-12,DL,IAH,LGA,73.0,42.0,1.0,0.0
1135,2019-06-13,DL,IAH,LGA,37.0,36.0,1.0,0.0
1136,2019-06-13,DL,IAH,LGA,83.0,42.0,1.0,0.0
1137,2019-06-13,DL,IAH,SLC,24.0,31.0,1.0,0.0
1138,2019-06-16,DL,IAH,ATL,13.0,52.0,1.0,3.0
1139,2019-06-16,DL,IAH,ATL,2.0,15.0,1.0,0.0
1140,2019-06-16,DL,IAH,SLC,46.0,66.0,1.0,7.0
1141,2019-06-16,DL,IAH,LGA,26.0,99.0,1.0,8.0
1142,2019-06-16,DL,IAH,ATL,280.0,335.0,1.0,0.0
1143,2019-06-16,DL,IAH,ATL,16.0,65.0,1.0,11.0
1144,2019-06-16,DL,IAH,LGA,112.0,137.0,1.0,2.0
1145,2019-06-16,DL,IAH,ATL,51.0,28.0,1.0,4.0
1146,2019-06-17,DL,IAH,LGA,10.0,25.0,1.0,0.0
1147,2019-06-17,DL,IAH,ATL,21.0,28.0,1.0,0.0
1148,2019-06-17,DL,IAH,LGA,37.0,50.0,1.0,0.0
1149,2019-06-17,DL,IAH,ATL,507.0,514.0,1.0,0.0
1150,2019-06-17,DL,IAH,ATL,32.0,23.0,1.0,0.0
1151,2019-06-17,DL,IAH,SLC,35.0,43.0,1.0,0.0
1152,2019-06-18,DL,IAH,LGA,119.0,144.0,1.0,0.0
1153,2019-06-18,DL,IAH,SLC,23.0,29.0,1.0,0.0
1154,2019-06-18,DL,IAH,ATL,23.0,17.0,1.0,0.0
1155,2019-06-18,DL,IAH,LGA,56.0,63.0,1.0,0.0
1156,2019-06-18,DL,IAH,LGA,28.0,42.0,1.0,0.0
1157,2019-06-19,DL,IAH,ATL,52.0,31.0,1.0,0.0
1158,2019-06-19,DL,IAH,LGA,0.0,33.0,1.0,0.0
1159,2019-06-19,DL,IAH,LGA,0.0,39.0,1.0,0.0
1160,2019-06-19,DL,IAH,LGA,0.0,40.0,1.0,0.0
1161,2019-06-19,DL,IAH,SLC,115.0,123.0,1.0,0.0
1162,2019-06-20,DL,IAH,ATL,324.0,326.0,1.0,0.0
1163,2019-06-20,DL,IAH,LGA,116.0,102.0,1.0,0.0
1164,2019-06-20,DL,IAH,SLC,16.0,17.0,1.0,0.0
1165,2019-06-20,DL,IAH,LGA,120.0,110.0,1.0,0.0
1166,2019-06-20,DL,IAH,LGA,199.0,210.0,1.0,0.0
1167,2019-06-20,DL,IAH,LGA,252.0,240.0,1.0,0.0
1168,2019-06-21,DL,IAH,LGA,37.0,34.0,1.0,0.0
1169,2019-06-21,DL,IAH,LGA,154.0,137.0,1.0,0.0
1170,2019-06-21,DL,IAH,LGA,20.0,22.0,1.0,0.0
1171,2019-06-22,DL,IAH,ATL,49.0,37.0,1.0,0.0
1172,2019-06-23,DL,IAH,LGA,10.0,39.0,1.0,4.0
1173,2019-06-23,DL,IAH,ATL,61.0,86.0,1.0,0.0
1174,2019-06-23,DL,IAH,ATL,60.0,69.0,1.0,0.0
1175,2019-06-23,DL,IAH,ATL,47.0,38.0,1.0,0.0
1176,2019-06-23,DL,IAH,ATL,7.0,72.0,1.0,0.0
1177,2019-06-23,DL,IAH,SLC,0.0,66.0,1.0,0.0
1178,2019-06-23,DL,IAH,ATL,18.0,65.0,1.0,0.0
1179,2019-06-24,DL,IAH,LGA,75.0,50.0,1.0,0.0
1180,2019-06-24,DL,IAH,LGA,55.0,32.0,1.0,0.0
1181,2019-06-24,DL,IAH,ATL,36.0,21.0,1.0,0.0
1182,2019-06-24,DL,IAH,ATL,21.0,49.0,1.0,0.0
1183,2019-06-24,DL,IAH,ATL,67.0,50.0,1.0,0.0
1184,2019-06-24,DL,IAH,ATL,80.0,85.0,1.0,80.0
1185,2019-06-24,DL,IAH,ATL,76.0,78.0,1.0,76.0
1186,2019-06-24,DL,IAH,SLC,170.0,182.0,1.0,0.0
1187,2019-06-24,DL,IAH,LGA,45.0,66.0,1.0,45.0
1188,2019-06-25,DL,IAH,SLC,56.0,52.0,1.0,0.0
1189,2019-06-25,DL,IAH,ATL,63.0,81.0,1.0,0.0
1190,2019-06-25,DL,IAH,ATL,6.0,20.0,1.0,0.0
1191,2019-06-25,DL,IAH,ATL,32.0,25.0,1.0,0.0
1192,2019-06-25,DL,IAH,ATL,467.0,465.0,1.0,0.0
1193,2019-06-25,DL,IAH,LGA,104.0,109.0,1.0,0.0
1194,2019-06-25,DL,IAH,LGA,141.0,122.0,1.0,0.0
1195,2019-06-25,DL,IAH,LGA,36.0,19.0,1.0,0.0
1196,2019-06-25,DL,IAH,LGA,195.0,162.0,1.0,0.0
1197,2019-06-25,DL,IAH,ATL,140.0,127.0,1.0,0.0
1198,2019-06-25,DL,IAH,ATL,134.0,128.0,1.0,0.0
1199,2019-06-26,DL,IAH,SLC,9.0,25.0,1.0,0.0
1200,2019-06-26,DL,IAH,LGA,67.0,51.0,1.0,0.0
1201,2019-06-26,DL,IAH,ATL,45.0,62.0,1.0,7.0
1202,2019-06-26,DL,IAH,LGA,0.0,45.0,1.0,0.0
1203,2019-06-26,DL,IAH,ATL,22.0,50.0,1.0,0.0
1204,2019-06-26,DL,IAH,ATL,61.0,50.0,1.0,0.0
1205,2019-06-27,DL,IAH,SLC,9.0,36.0,1.0,0.0
1206,2019-06-27,DL,IAH,LGA,0.0,26.0,1.0,0.0
1207,2019-06-27,DL,IAH,LGA,41.0,31.0,1.0,0.0
1208,2019-06-27,DL,IAH,ATL,34.0,22.0,1.0,0.0
1209,2019-06-27,DL,IAH,LGA,29.0,18.0,1.0,0.0
1210,2019-06-27,DL,IAH,LGA,15.0,28.0,1.0,0.0
1211,2019-06-27,DL,IAH,ATL,32.0,39.0,1.0,0.0
1212,2019-06-28,DL,IAH,SLC,135.0,145.0,1.0,0.0
1213,2019-06-28,DL,IAH,ATL,108.0,91.0,1.0,0.0
1214,2019-06-28,DL,IAH,LGA,43.0,45.0,1.0,0.0
1215,2019-06-28,DL,IAH,LGA,91.0,90.0,1.0,41.0
1216,2019-06-29,DL,IAH,SLC,77.0,105.0,1.0,0.0
1217,2019-06-29,DL,IAH,ATL,16.0,18.0,1.0,0.0
1218,2019-06-29,DL,IAH,ATL,26.0,19.0,1.0,0.0
1219,2019-06-29,DL,IAH,ATL,84.0,85.0,1.0,13.0
1220,2019-06-29,DL,IAH,ATL,48.0,106.0,1.0,0.0
1221,2019-06-29,DL,IAH,LGA,397.0,461.0,1.0,0.0
1222,2019-06-30,DL,IAH,ATL,74.0,73.0,1.0,0.0
1223,2019-06-30,DL,IAH,ATL,39.0,22.0,1.0,0.0
1224,2019-07-01,DL,IAH,LGA,248.0,232.0,1.0,0.0
1225,2019-07-02,DL,IAH,SLC,186.0,183.0,1.0,0.0
1226,2019-07-03,DL,IAH,ATL,40.0,24.0,1.0,0.0
1227,2019-07-03,DL,IAH,LGA,113.0,104.0,1.0,0.0
1228,2019-07-03,DL,IAH,SLC,36.0,31.0,1.0,0.0
1229,2019-07-03,DL,IAH,ATL,16.0,19.0,1.0,0.0
1230,2019-07-05,DL,IAH,ATL,67.0,60.0,1.0,0.0
1231,2019-07-06,DL,IAH,SLC,59.0,53.0,1.0,0.0
1232,2019-07-07,DL,IAH,SLC,35.0,38.0,1.0,0.0
1233,2019-07-07,DL,IAH,LGA,32.0,47.0,1.0,0.0
1234,2019-07-07,DL,IAH,ATL,83.0,113.0,1.0,0.0
1235,2019-07-08,DL,IAH,LGA,0.0,18.0,1.0,0.0
1236,2019-07-08,DL,IAH,LGA,174.0,154.0,1.0,0.0
1237,2019-07-08,DL,IAH,LGA,882.0,881.0,1.0,0.0
1238,2019-07-08,DL,IAH,ATL,45.0,42.0,1.0,0.0
1239,2019-07-08,DL,IAH,ATL,110.0,105.0,1.0,105.0
1240,2019-07-08,DL,IAH,SLC,180.0,189.0,1.0,152.0
1241,2019-07-11,DL,IAH,LGA,103.0,147.0,1.0,0.0
1242,2019-07-11,DL,IAH,ATL,27.0,41.0,1.0,0.0
1243,2019-07-11,DL,IAH,LGA,166.0,241.0,1.0,0.0
1244,2019-07-11,DL,IAH,LGA,241.0,248.0,1.0,0.0
1245,2019-07-11,DL,IAH,SLC,16.0,15.0,1.0,0.0
1246,2019-07-12,DL,IAH,LGA,0.0,19.0,1.0,0.0
1247,2019-07-12,DL,IAH,ATL,157.0,161.0,1.0,0.0
1248,2019-07-12,DL,IAH,SLC,14.0,21.0,1.0,0.0
1249,2019-07-12,DL,IAH,SLC,21.0,26.0,1.0,0.0
1250,2019-07-12,DL,IAH,LGA,74.0,76.0,1.0,0.0
1251,2019-07-12,DL,IAH,ATL,39.0,31.0,1.0,0.0
1252,2019-07-13,DL,IAH,LGA,6.0,20.0,1.0,0.0
1253,2019-07-13,DL,IAH,ATL,4.0,38.0,1.0,0.0
1254,2019-07-13,DL,IAH,ATL,182.0,176.0,1.0,0.0
1255,2019-07-13,DL,IAH,MSP,25.0,22.0,1.0,0.0
1256,2019-07-14,DL,IAH,ATL,10.0,22.0,1.0,0.0
1257,2019-07-14,DL,IAH,ATL,36.0,40.0,1.0,0.0
1258,2019-07-14,DL,IAH,LGA,48.0,45.0,1.0,0.0
1259,2019-07-14,DL,IAH,SLC,29.0,52.0,1.0,0.0
1260,2019-07-14,DL,IAH,MSP,17.0,23.0,1.0,0.0
1261,2019-07-14,DL,IAH,ATL,57.0,62.0,1.0,0.0
1262,2019-07-15,DL,IAH,SLC,62.0,68.0,1.0,0.0
1263,2019-07-15,DL,IAH,LGA,78.0,72.0,1.0,25.0
1264,2019-07-15,DL,IAH,ATL,142.0,129.0,1.0,0.0
1265,2019-07-15,DL,IAH,MSP,296.0,312.0,1.0,0.0
1266,2019-07-16,DL,IAH,SLC,65.0,47.0,1.0,0.0
1267,2019-07-16,DL,IAH,SLC,108.0,106.0,1.0,0.0
1268,2019-07-16,DL,IAH,MSP,97.0,101.0,1.0,0.0
1269,2019-07-17,DL,IAH,ATL,165.0,151.0,1.0,0.0
1270,2019-07-17,DL,IAH,ATL,42.0,38.0,1.0,0.0
1271,2019-07-17,DL,IAH,ATL,129.0,138.0,1.0,0.0
1272,2019-07-17,DL,IAH,ATL,31.0,41.0,1.0,8.0
1273,2019-07-17,DL,IAH,MSP,49.0,39.0,1.0,39.0
1274,2019-07-18,DL,IAH,LGA,0.0,20.0,1.0,0.0
1275,2019-07-18,DL,IAH,ATL,8.0,24.0,1.0,0.0
1276,2019-07-18,DL,IAH,ATL,99.0,86.0,1.0,0.0
1277,2019-07-18,DL,IAH,ATL,85.0,73.0,1.0,0.0
1278,2019-07-18,DL,IAH,ATL,107.0,111.0,1.0,0.0
1279,2019-07-18,DL,IAH,SLC,155.0,149.0,1.0,0.0
1280,2019-07-18,DL,IAH,SLC,34.0,27.0,1.0,0.0
1281,2019-07-18,DL,IAH,MSP,38.0,29.0,1.0,0.0
1282,2019-07-18,DL,IAH,LGA,48.0,31.0,1.0,0.0
1283,2019-07-18,DL,IAH,ATL,128.0,119.0,1.0,0.0
1284,2019-07-19,DL,IAH,LGA,137.0,135.0,1.0,0.0
1285,2019-07-19,DL,IAH,SLC,37.0,20.0,1.0,0.0
1286,2019-07-19,DL,IAH,SLC,83.0,84.0,1.0,0.0
1287,2019-07-19,DL,IAH,ATL,252.0,285.0,1.0,0.0
1288,2019-07-19,DL,IAH,ATL,1021.0,1019.0,1.0,0.0
1289,2019-07-19,DL,IAH,ATL,49.0,42.0,1.0,0.0
1290,2019-07-19,DL,IAH,ATL,100.0,105.0,1.0,0.0
1291,2019-07-19,DL,IAH,ATL,75.0,96.0,1.0,0.0
1292,2019-07-20,DL,IAH,MSP,5.0,27.0,1.0,0.0
1293,2019-07-20,DL,IAH,ATL,202.0,208.0,1.0,0.0
1294,2019-07-20,DL,IAH,ATL,30.0,38.0,1.0,0.0
1295,2019-07-20,DL,IAH,SLC,36.0,31.0,1.0,0.0
1296,2019-07-20,DL,IAH,ATL,23.0,35.0,1.0,0.0
1297,2019-07-20,DL,IAH,ATL,20.0,30.0,1.0,0.0
1298,2019-07-20,DL,IAH,ATL,26.0,27.0,1.0,0.0
1299,2019-07-21,DL,IAH,SLC,66.0,70.0,1.0,0.0
1300,2019-07-21,DL,IAH,LGA,11.0,115.0,1.0,0.0
1301,2019-07-21,DL,IAH,ATL,13.0,22.0,1.0,0.0
1302,2019-07-21,DL,IAH,ATL,39.0,34.0,1.0,0.0
1303,2019-07-22,DL,IAH,SLC,0.0,18.0,1.0,0.0
1304,2019-07-23,DL,IAH,ATL,78.0,54.0,1.0,0.0
1305,2019-07-23,DL,IAH,SLC,254.0,262.0,1.0,0.0
1306,2019-07-23,DL,IAH,SLC,174.0,195.0,1.0,0.0
1307,2019-07-23,DL,IAH,MSP,255.0,264.0,1.0,0.0
1308,2019-07-23,DL,IAH,LGA,19.0,54.0,1.0,0.0
1309,2019-07-23,DL,IAH,LGA,22.0,57.0,1.0,0.0
1310,2019-07-24,DL,IAH,SLC,0.0,29.0,1.0,0.0
1311,2019-07-24,DL,IAH,ATL,63.0,57.0,1.0,0.0
1312,2019-07-26,DL,IAH,SLC,5.0,24.0,1.0,0.0
1313,2019-07-27,DL,IAH,ATL,31.0,22.0,1.0,0.0
1314,2019-07-27,DL,IAH,MSP,127.0,153.0,1.0,0.0
1315,2019-07-28,DL,IAH,SLC,10.0,27.0,1.0,0.0
1316,2019-07-28,DL,IAH,ATL,65.0,60.0,1.0,0.0
1317,2019-07-28,DL,IAH,ATL,109.0,137.0,1.0,0.0
1318,2019-07-29,DL,IAH,SLC,28.0,16.0,1.0,0.0
1319,2019-07-29,DL,IAH,ATL,115.0,120.0,1.0,0.0
1320,2019-07-29,DL,IAH,LGA,36.0,48.0,1.0,0.0
1321,2019-07-29,DL,IAH,SLC,33.0,40.0,1.0,0.0
1322,2019-07-29,DL,IAH,SLC,65.0,65.0,1.0,0.0
1323,2019-07-30,DL,IAH,ATL,17.0,26.0,1.0,14.0
1324,2019-07-30,DL,IAH,LGA,904.0,901.0,1.0,0.0
1325,2019-07-30,DL,IAH,ATL,68.0,59.0,1.0,30.0
1326,2019-07-30,DL,IAH,SLC,181.0,192.0,1.0,0.0
1327,2019-07-30,DL,IAH,ATL,23.0,15.0,1.0,0.0
1328,2019-07-31,DL,IAH,MSP,17.0,38.0,1.0,0.0
1329,2019-07-31,DL,IAH,ATL,46.0,35.0,1.0,0.0
1330,2019-07-31,DL,IAH,LGA,121.0,117.0,1.0,0.0
1331,2019-07-31,DL,IAH,LGA,334.0,343.0,1.0,0.0
1332,2019-08-01,DL,IAH,SLC,56.0,59.0,1.0,0.0
1333,2019-08-01,DL,IAH,MSP,7.0,16.0,1.0,0.0
1334,2019-08-01,DL,IAH,ATL,107.0,100.0,1.0,0.0
1335,2019-08-01,DL,IAH,LGA,36.0,48.0,1.0,0.0
1336,2019-08-01,DL,IAH,ATL,40.0,37.0,1.0,0.0
1337,2019-08-01,DL,IAH,ATL,38.0,25.0,1.0,0.0
1338,2019-08-02,DL,IAH,LGA,49.0,62.0,1.0,0.0
1339,2019-08-02,DL,IAH,ATL,16.0,19.0,1.0,0.0
1340,2019-08-02,DL,IAH,ATL,37.0,37.0,1.0,0.0
1341,2019-08-02,DL,IAH,SLC,35.0,26.0,1.0,0.0
1342,2019-08-03,DL,IAH,MSP,2.0,21.0,1.0,0.0
1343,2019-08-03,DL,IAH,SLC,0.0,17.0,1.0,0.0
1344,2019-08-04,DL,IAH,ATL,121.0,110.0,1.0,0.0
1345,2019-08-04,DL,IAH,MSP,17.0,23.0,1.0,0.0
1346,2019-08-04,DL,IAH,ATL,35.0,26.0,1.0,0.0
1347,2019-08-04,DL,IAH,LGA,30.0,25.0,1.0,0.0
1348,2019-08-04,DL,IAH,LGA,0.0,34.0,1.0,0.0
1349,2019-08-04,DL,IAH,SLC,10.0,15.0,1.0,0.0
1350,2019-08-05,DL,IAH,ATL,24.0,26.0,1.0,0.0
1351,2019-08-05,DL,IAH,MSP,463.0,458.0,1.0,0.0
1352,2019-08-06,DL,IAH,SLC,18.0,15.0,1.0,0.0
1353,2019-08-06,DL,IAH,LGA,20.0,20.0,1.0,0.0
1354,2019-08-06,DL,IAH,MSP,20.0,40.0,1.0,0.0
1355,2019-08-06,DL,IAH,LGA,48.0,33.0,1.0,0.0
1356,2019-08-07,DL,IAH,LGA,52.0,30.0,1.0,0.0
1357,2019-08-07,DL,IAH,ATL,22.0,17.0,1.0,0.0
1358,2019-08-07,DL,IAH,SLC,78.0,78.0,1.0,0.0
1359,2019-08-08,DL,IAH,ATL,113.0,103.0,1.0,0.0
1360,2019-08-08,DL,IAH,LGA,73.0,87.0,1.0,0.0
1361,2019-08-08,DL,IAH,LGA,0.0,124.0,1.0,0.0
1362,2019-08-08,DL,IAH,SLC,76.0,79.0,1.0,0.0
1363,2019-08-09,DL,IAH,LGA,174.0,162.0,1.0,0.0
1364,2019-08-09,DL,IAH,LGA,2.0,17.0,1.0,0.0
1365,2019-08-09,DL,IAH,ATL,17.0,15.0,1.0,0.0
1366,2019-08-09,DL,IAH,SLC,19.0,16.0,1.0,0.0
1367,2019-08-10,DL,IAH,MSP,9.0,15.0,1.0,0.0
1368,2019-08-10,DL,IAH,LGA,24.0,19.0,1.0,0.0
1369,2019-08-11,DL,IAH,MSP,34.0,38.0,1.0,0.0
1370,2019-08-11,DL,IAH,LGA,10.0,18.0,1.0,0.0
1371,2019-08-11,DL,IAH,ATL,28.0,35.0,1.0,0.0
1372,2019-08-11,DL,IAH,SLC,26.0,16.0,1.0,0.0
1373,2019-08-13,DL,IAH,LGA,0.0,20.0,1.0,0.0
1374,2019-08-13,DL,IAH,LGA,28.0,46.0,1.0,0.0
1375,2019-08-13,DL,IAH,LGA,41.0,54.0,1.0,0.0
1376,2019-08-13,DL,IAH,MSP,0.0,65.0,1.0,0.0
1377,2019-08-14,DL,IAH,ATL,168.0,152.0,1.0,0.0
1378,2019-08-14,DL,IAH,LGA,52.0,25.0,1.0,0.0
1379,2019-08-14,DL,IAH,LGA,15.0,40.0,1.0,0.0
1380,2019-08-14,DL,IAH,SLC,24.0,64.0,1.0,24.0
1381,2019-08-14,DL,IAH,LGA,18.0,39.0,1.0,0.0
1382,2019-08-15,DL,IAH,SLC,43.0,50.0,1.0,0.0
1383,2019-08-15,DL,IAH,ATL,289.0,281.0,1.0,0.0
1384,2019-08-15,DL,IAH,LGA,8.0,37.0,1.0,0.0
1385,2019-08-15,DL,IAH,LGA,196.0,163.0,1.0,0.0
1386,2019-08-16,DL,IAH,SLC,54.0,75.0,1.0,0.0
1387,2019-08-17,DL,IAH,ATL,31.0,16.0,1.0,0.0
1388,2019-08-17,DL,IAH,ATL,32.0,17.0,1.0,0.0
1389,2019-08-17,DL,IAH,LGA,285.0,257.0,1.0,0.0
1390,2019-08-18,DL,IAH,LGA,17.0,15.0,1.0,0.0
1391,2019-08-18,DL,IAH,SLC,919.0,931.0,1.0,0.0
1392,2019-08-18,DL,IAH,SLC,79.0,80.0,1.0,0.0
1393,2019-08-18,DL,IAH,ATL,39.0,33.0,1.0,0.0
1394,2019-08-18,DL,IAH,LGA,0.0,112.0,1.0,0.0
1395,2019-08-18,DL,IAH,MSP,68.0,52.0,1.0,0.0
1396,2019-08-19,DL,IAH,SLC,55.0,53.0,1.0,0.0
1397,2019-08-19,DL,IAH,LGA,10.0,16.0,1.0,0.0
1398,2019-08-19,DL,IAH,MSP,31.0,41.0,1.0,0.0
1399,2019-08-19,DL,IAH,ATL,147.0,163.0,1.0,0.0
1400,2019-08-19,DL,IAH,LGA,54.0,97.0,1.0,0.0
1401,2019-08-19,DL,IAH,LGA,22.0,39.0,1.0,0.0
1402,2019-08-20,DL,IAH,ATL,31.0,31.0,1.0,0.0
1403,2019-08-20,DL,IAH,LGA,181.0,188.0,1.0,0.0
1404,2019-08-20,DL,IAH,LGA,33.0,39.0,1.0,0.0
1405,2019-08-20,DL,IAH,LGA,14.0,32.0,1.0,0.0
1406,2019-08-20,DL,IAH,SLC,0.0,16.0,1.0,0.0
1407,2019-08-21,DL,IAH,ATL,69.0,66.0,1.0,0.0
1408,2019-08-21,DL,IAH,LGA,31.0,79.0,1.0,0.0
1409,2019-08-21,DL,IAH,LGA,135.0,187.0,1.0,0.0
1410,2019-08-21,DL,IAH,MSP,63.0,47.0,1.0,0.0
1411,2019-08-21,DL,IAH,LGA,0.0,63.0,1.0,0.0
1412,2019-08-21,DL,IAH,ATL,33.0,27.0,1.0,0.0
1413,2019-08-22,DL,IAH,LGA,863.0,848.0,1.0,0.0
1414,2019-08-22,DL,IAH,ATL,210.0,191.0,1.0,0.0
1415,2019-08-22,DL,IAH,ATL,82.0,64.0,1.0,0.0
1416,2019-08-22,DL,IAH,LGA,36.0,42.0,1.0,0.0
1417,2019-08-23,DL,IAH,MSP,12.0,57.0,1.0,0.0
1418,2019-08-23,DL,IAH,ATL,21.0,25.0,1.0,0.0
1419,2019-08-23,DL,IAH,ATL,139.0,126.0,1.0,0.0
1420,2019-08-23,DL,IAH,ATL,7.0,21.0,1.0,0.0
1421,2019-08-23,DL,IAH,ATL,5.0,39.0,1.0,0.0
1422,2019-08-23,DL,IAH,SLC,0.0,16.0,1.0,0.0
1423,2019-08-23,DL,IAH,LGA,8.0,16.0,1.0,0.0
1424,2019-08-23,DL,IAH,SLC,39.0,61.0,1.0,0.0
1425,2019-08-23,DL,IAH,LGA,38.0,21.0,1.0,0.0
1426,2019-08-23,DL,IAH,ATL,62.0,55.0,1.0,0.0
1427,2019-08-23,DL,IAH,LGA,419.0,385.0,1.0,0.0
1428,2019-08-24,DL,IAH,SLC,67.0,59.0,1.0,0.0
1429,2019-08-24,DL,IAH,SLC,38.0,31.0,1.0,0.0
1430,2019-08-25,DL,IAH,LGA,0.0,31.0,1.0,0.0
1431,2019-08-25,DL,IAH,LGA,46.0,27.0,1.0,0.0
1432,2019-08-25,DL,IAH,ATL,37.0,24.0,1.0,24.0
1433,2019-08-25,DL,IAH,SLC,39.0,41.0,1.0,1.0
1434,2019-08-25,DL,IAH,ATL,37.0,34.0,1.0,0.0
1435,2019-08-25,DL,IAH,ATL,60.0,59.0,1.0,0.0
1436,2019-08-25,DL,IAH,SLC,70.0,67.0,1.0,0.0
1437,2019-08-25,DL,IAH,MSP,0.0,15.0,1.0,0.0
1438,2019-08-25,DL,IAH,ATL,7.0,32.0,1.0,0.0
1439,2019-08-25,DL,IAH,ATL,81.0,74.0,1.0,0.0
