,Flight Date,Carrier,ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,FLIGHTS,WEATHER_DELAY
1440,2019-08-26,DL,IAH,MSP,604.0,606.0,1.0,0.0
1441,2019-08-26,DL,IAH,LGA,64.0,36.0,1.0,0.0
1442,2019-08-26,DL,IAH,SLC,73.0,84.0,1.0,0.0
1443,2019-08-27,DL,IAH,SLC,53.0,63.0,1.0,0.0
1444,2019-08-27,DL,IAH,SLC,94.0,111.0,1.0,0.0
1445,2019-08-27,DL,IAH,ATL,43.0,31.0,1.0,0.0
1446,2019-08-27,DL,IAH,SLC,455.0,443.0,1.0,0.0
1447,2019-08-28,DL,IAH,ATL,22.0,19.0,1.0,0.0
1448,2019-08-28,DL,IAH,LGA,57.0,35.0,1.0,0.0
1449,2019-08-28,DL,IAH,ATL,26.0,21.0,1.0,0.0
1450,2019-08-28,DL,IAH,LGA,30.0,15.0,1.0,0.0
1451,2019-08-28,DL,IAH,SLC,32.0,50.0,1.0,0.0
1452,2019-08-28,DL,IAH,ATL,26.0,36.0,1.0,0.0
1453,2019-08-29,DL,IAH,LGA,46.0,52.0,1.0,0.0
1454,2019-08-29,DL,IAH,ATL,88.0,87.0,1.0,0.0
1455,2019-08-29,DL,IAH,ATL,352.0,326.0,1.0,0.0
1456,2019-08-29,DL,IAH,LGA,16.0,16.0,1.0,16.0
1457,2019-08-29,DL,IAH,SLC,44.0,45.0,1.0,0.0
1458,2019-08-29,DL,IAH,ATL,21.0,18.0,1.0,0.0
1459,2019-08-30,DL,IAH,SLC,84.0,93.0,1.0,0.0
1460,2019-08-31,DL,IAH,LGA,145.0,122.0,1.0,0.0
1461,2019-09-01,DL,IAH,ATL,34.0,16.0,1.0,0.0
1462,2019-09-01,DL,IAH,SLC,73.0,87.0,1.0,0.0
1463,2019-09-02,DL,IAH,LGA,0.0,18.0,1.0,0.0
1464,2019-09-03,DL,IAH,SLC,85.0,68.0,1.0,0.0
1465,2019-09-04,DL,IAH,ATL,30.0,17.0,1.0,0.0
1466,2019-09-04,DL,IAH,LGA,74.0,77.0,1.0,0.0
1467,2019-09-05,DL,IAH,LGA,37.0,15.0,1.0,0.0
1468,2019-09-05,DL,IAH,MSP,444.0,437.0,1.0,0.0
1469,2019-09-06,DL,IAH,LGA,39.0,39.0,1.0,0.0
1470,2019-09-09,DL,IAH,ATL,40.0,26.0,1.0,0.0
1471,2019-09-09,DL,IAH,LGA,36.0,38.0,1.0,0.0
1472,2019-09-09,DL,IAH,SLC,20.0,19.0,1.0,0.0
1473,2019-09-10,DL,IAH,ATL,170.0,220.0,1.0,162.0
1474,2019-09-10,DL,IAH,ATL,92.0,99.0,1.0,0.0
1475,2019-09-10,DL,IAH,LGA,87.0,87.0,1.0,0.0
1476,2019-09-10,DL,IAH,LGA,55.0,60.0,1.0,0.0
1477,2019-09-10,DL,IAH,SLC,0.0,68.0,1.0,0.0
1478,2019-09-11,DL,IAH,LGA,0.0,16.0,1.0,0.0
1479,2019-09-11,DL,IAH,LGA,0.0,20.0,1.0,0.0
1480,2019-09-12,DL,IAH,ATL,165.0,160.0,1.0,0.0
1481,2019-09-12,DL,IAH,MSP,0.0,18.0,1.0,0.0
1482,2019-09-12,DL,IAH,ATL,32.0,28.0,1.0,0.0
1483,2019-09-12,DL,IAH,LGA,84.0,66.0,1.0,0.0
1484,2019-09-12,DL,IAH,LGA,155.0,156.0,1.0,0.0
1485,2019-09-13,DL,IAH,LGA,32.0,45.0,1.0,0.0
1486,2019-09-13,DL,IAH,ATL,40.0,29.0,1.0,0.0
1487,2019-09-14,DL,IAH,ATL,51.0,43.0,1.0,0.0
1488,2019-09-14,DL,IAH,LGA,48.0,29.0,1.0,0.0
1489,2019-09-15,DL,IAH,MSP,110.0,103.0,1.0,0.0
1490,2019-09-15,DL,IAH,LGA,148.0,129.0,1.0,0.0
1491,2019-09-16,DL,IAH,LGA,60.0,53.0,1.0,0.0
1492,2019-09-16,DL,IAH,SLC,42.0,41.0,1.0,0.0
1493,2019-09-16,DL,IAH,LGA,23.0,22.0,1.0,0.0
1494,2019-09-16,DL,IAH,ATL,33.0,21.0,1.0,0.0
1495,2019-09-16,DL,IAH,MSP,38.0,38.0,1.0,0.0
1496,2019-09-17,DL,IAH,LGA,19.0,39.0,1.0,0.0
1497,2019-09-17,DL,IAH,ATL,36.0,53.0,1.0,0.0
1498,2019-09-17,DL,IAH,LGA,22.0,59.0,1.0,0.0
1499,2019-09-17,DL,IAH,LGA,2.0,37.0,1.0,0.0
1500,2019-09-17,DL,IAH,SLC,37.0,40.0,1.0,0.0
1501,2019-09-18,DL,IAH,LGA,57.0,45.0,1.0,0.0
1502,2019-09-18,DL,IAH,SLC,52.0,46.0,1.0,0.0
1503,2019-09-18,DL,IAH,ATL,23.0,40.0,1.0,0.0
1504,2019-09-18,DL,IAH,LGA,90.0,80.0,1.0,0.0
1505,2019-09-18,DL,IAH,ATL,50.0,56.0,1.0,0.0
1506,2019-09-18,DL,IAH,MSP,48.0,62.0,1.0,0.0
1507,2019-09-18,DL,IAH,ATL,31.0,35.0,1.0,0.0
1508,2019-09-18,DL,IAH,ATL,44.0,81.0,1.0,0.0
1509,2019-09-18,DL,IAH,ATL,49.0,51.0,1.0,0.0
1510,2019-09-18,DL,IAH,LGA,43.0,71.0,1.0,0.0
1511,2019-09-19,DL,IAH,ATL,11.0,40.0,1.0,0.0
1512,2019-09-19,DL,IAH,LGA,0.0,18.0,1.0,0.0
1513,2019-09-20,DL,IAH,ATL,289.0,286.0,1.0,0.0
1514,2019-09-20,DL,IAH,LGA,31.0,25.0,1.0,0.0
1515,2019-09-20,DL,IAH,ATL,31.0,22.0,1.0,0.0
1516,2019-09-20,DL,IAH,LGA,221.0,229.0,1.0,0.0
1517,2019-09-20,DL,IAH,ATL,175.0,177.0,1.0,0.0
1518,2019-09-20,DL,IAH,LGA,18.0,15.0,1.0,0.0
1519,2019-09-20,DL,IAH,ATL,194.0,184.0,1.0,0.0
1520,2019-09-20,DL,IAH,LGA,25.0,22.0,1.0,16.0
1521,2019-09-20,DL,IAH,SLC,28.0,23.0,1.0,0.0
1522,2019-09-20,DL,IAH,ATL,77.0,72.0,1.0,0.0
1523,2019-09-21,DL,IAH,ATL,20.0,22.0,1.0,0.0
1524,2019-09-22,DL,IAH,ATL,79.0,66.0,1.0,0.0
1525,2019-09-24,DL,IAH,ATL,28.0,16.0,1.0,0.0
1526,2019-09-25,DL,IAH,LGA,400.0,398.0,1.0,0.0
1527,2019-09-26,DL,IAH,LGA,51.0,44.0,1.0,0.0
1528,2019-09-26,DL,IAH,SLC,538.0,529.0,1.0,0.0
1529,2019-09-26,DL,IAH,LGA,62.0,45.0,1.0,0.0
1530,2019-09-26,DL,IAH,ATL,40.0,25.0,1.0,0.0
1531,2019-09-27,DL,IAH,SLC,27.0,30.0,1.0,0.0
1532,2019-09-27,DL,IAH,MSP,260.0,274.0,1.0,0.0
1533,2019-09-27,DL,IAH,ATL,38.0,23.0,1.0,0.0
1534,2019-09-27,DL,IAH,DTW,134.0,139.0,1.0,0.0
1535,2019-09-27,DL,IAH,SLC,92.0,106.0,1.0,0.0
1536,2019-09-28,DL,IAH,LGA,202.0,205.0,1.0,0.0
1537,2019-09-29,DL,IAH,LGA,105.0,88.0,1.0,0.0
1538,2019-10-01,DL,IAH,ATL,21.0,30.0,1.0,0.0
1539,2019-10-01,DL,IAH,ATL,6.0,17.0,1.0,0.0
1540,2019-10-02,DL,IAH,SLC,171.0,145.0,1.0,0.0
1541,2019-10-02,DL,IAH,LGA,0.0,21.0,1.0,0.0
1542,2019-10-03,DL,IAH,LGA,18.0,59.0,1.0,0.0
1543,2019-10-03,DL,IAH,ATL,253.0,247.0,1.0,0.0
1544,2019-10-03,DL,IAH,ATL,17.0,23.0,1.0,0.0
1545,2019-10-03,DL,IAH,LGA,102.0,114.0,1.0,0.0
1546,2019-10-04,DL,IAH,ATL,49.0,40.0,1.0,0.0
1547,2019-10-04,DL,IAH,LGA,16.0,19.0,1.0,0.0
1548,2019-10-04,DL,IAH,LGA,25.0,39.0,1.0,0.0
1549,2019-10-04,DL,IAH,LGA,0.0,35.0,1.0,0.0
1550,2019-10-04,DL,IAH,LGA,75.0,75.0,1.0,0.0
1551,2019-10-05,DL,IAH,MSP,0.0,20.0,1.0,0.0
1552,2019-10-05,DL,IAH,ATL,170.0,165.0,1.0,0.0
1553,2019-10-05,DL,IAH,ATL,0.0,18.0,1.0,0.0
1554,2019-10-06,DL,IAH,MSP,143.0,136.0,1.0,0.0
1555,2019-10-06,DL,IAH,ATL,40.0,53.0,1.0,0.0
1556,2019-10-06,DL,IAH,LGA,84.0,82.0,1.0,0.0
1557,2019-10-07,DL,IAH,ATL,105.0,99.0,1.0,0.0
1558,2019-10-07,DL,IAH,ATL,49.0,54.0,1.0,0.0
1559,2019-10-07,DL,IAH,ATL,20.0,28.0,1.0,0.0
1560,2019-10-08,DL,IAH,LGA,996.0,978.0,1.0,0.0
1561,2019-10-09,DL,IAH,LGA,58.0,76.0,1.0,0.0
1562,2019-10-09,DL,IAH,LGA,26.0,40.0,1.0,0.0
1563,2019-10-09,DL,IAH,MSP,94.0,82.0,1.0,0.0
1564,2019-10-09,DL,IAH,LGA,58.0,64.0,1.0,0.0
1565,2019-10-09,DL,IAH,ATL,36.0,34.0,1.0,0.0
1566,2019-10-09,DL,IAH,LGA,79.0,100.0,1.0,0.0
1567,2019-10-09,DL,IAH,LGA,5.0,41.0,1.0,0.0
1568,2019-10-10,DL,IAH,LGA,0.0,15.0,1.0,0.0
1569,2019-10-10,DL,IAH,LGA,58.0,60.0,1.0,0.0
1570,2019-10-10,DL,IAH,LGA,63.0,53.0,1.0,0.0
1571,2019-10-10,DL,IAH,LGA,67.0,83.0,1.0,0.0
1572,2019-10-10,DL,IAH,LGA,38.0,31.0,1.0,0.0
1573,2019-10-10,DL,IAH,SLC,179.0,192.0,1.0,0.0
1574,2019-10-11,DL,IAH,MSP,82.0,67.0,1.0,0.0
1575,2019-10-11,DL,IAH,SLC,68.0,85.0,1.0,6.0
1576,2019-10-11,DL,IAH,LGA,40.0,60.0,1.0,14.0
1577,2019-10-11,DL,IAH,LGA,0.0,25.0,1.0,0.0
1578,2019-10-11,DL,IAH,ATL,93.0,111.0,1.0,0.0
1579,2019-10-11,DL,IAH,ATL,65.0,62.0,1.0,0.0
1580,2019-10-11,DL,IAH,LGA,56.0,44.0,1.0,0.0
1581,2019-10-11,DL,IAH,ATL,89.0,120.0,1.0,0.0
1582,2019-10-11,DL,IAH,LGA,27.0,84.0,1.0,0.0
1583,2019-10-11,DL,IAH,ATL,43.0,45.0,1.0,10.0
1584,2019-10-11,DL,IAH,SLC,157.0,161.0,1.0,0.0
1585,2019-10-12,DL,IAH,LGA,1.0,24.0,1.0,0.0
1586,2019-10-12,DL,IAH,SLC,76.0,75.0,1.0,0.0
1587,2019-10-13,DL,IAH,ATL,34.0,28.0,1.0,0.0
1588,2019-10-13,DL,IAH,SLC,5.0,23.0,1.0,0.0
1589,2019-10-13,DL,IAH,ATL,21.0,29.0,1.0,0.0
1590,2019-10-14,DL,IAH,SLC,47.0,31.0,1.0,0.0
1591,2019-10-14,DL,IAH,ATL,27.0,22.0,1.0,0.0
1592,2019-10-14,DL,IAH,SLC,18.0,19.0,1.0,0.0
1593,2019-10-14,DL,IAH,ATL,47.0,61.0,1.0,3.0
1594,2019-10-14,DL,IAH,ATL,23.0,46.0,1.0,8.0
1595,2019-10-14,DL,IAH,LGA,16.0,20.0,1.0,0.0
1596,2019-10-14,DL,IAH,ATL,27.0,39.0,1.0,0.0
1597,2019-10-15,DL,IAH,SLC,11.0,17.0,1.0,0.0
1598,2019-10-15,DL,IAH,ATL,18.0,18.0,1.0,0.0
1599,2019-10-15,DL,IAH,ATL,6.0,42.0,1.0,0.0
1600,2019-10-16,DL,IAH,LGA,44.0,51.0,1.0,0.0
1601,2019-10-16,DL,IAH,ATL,696.0,677.0,1.0,0.0
1602,2019-10-16,DL,IAH,MSP,34.0,49.0,1.0,0.0
1603,2019-10-16,DL,IAH,ATL,55.0,92.0,1.0,0.0
1604,2019-10-16,DL,IAH,SLC,8.0,16.0,1.0,8.0
1605,2019-10-16,DL,IAH,ATL,9.0,36.0,1.0,0.0
1606,2019-10-16,DL,IAH,LGA,20.0,49.0,1.0,0.0
1607,2019-10-16,DL,IAH,ATL,173.0,177.0,1.0,3.0
1608,2019-10-16,DL,IAH,SLC,51.0,34.0,1.0,0.0
1609,2019-10-17,DL,IAH,LGA,100.0,86.0,1.0,0.0
1610,2019-10-17,DL,IAH,ATL,77.0,66.0,1.0,0.0
1611,2019-10-17,DL,IAH,LGA,128.0,132.0,1.0,0.0
1612,2019-10-17,DL,IAH,SLC,51.0,44.0,1.0,0.0
1613,2019-10-17,DL,IAH,MSP,26.0,35.0,1.0,0.0
1614,2019-10-17,DL,IAH,LGA,28.0,46.0,1.0,0.0
1615,2019-10-17,DL,IAH,LGA,52.0,78.0,1.0,0.0
1616,2019-10-17,DL,IAH,SLC,54.0,32.0,1.0,0.0
1617,2019-10-17,DL,IAH,ATL,9.0,18.0,1.0,0.0
1618,2019-10-18,DL,IAH,MSP,221.0,211.0,1.0,0.0
1619,2019-10-18,DL,IAH,LGA,61.0,65.0,1.0,0.0
1620,2019-10-18,DL,IAH,ATL,49.0,66.0,1.0,0.0
1621,2019-10-18,DL,IAH,LGA,30.0,24.0,1.0,0.0
1622,2019-10-18,DL,IAH,ATL,22.0,30.0,1.0,0.0
1623,2019-10-18,DL,IAH,ATL,0.0,18.0,1.0,0.0
1624,2019-10-18,DL,IAH,LGA,9.0,35.0,1.0,0.0
1625,2019-10-19,DL,IAH,ATL,39.0,47.0,1.0,0.0
1626,2019-10-19,DL,IAH,ATL,0.0,17.0,1.0,0.0
1627,2019-10-19,DL,IAH,ATL,0.0,24.0,1.0,0.0
1628,2019-10-20,DL,IAH,LGA,130.0,109.0,1.0,0.0
1629,2019-10-20,DL,IAH,ATL,28.0,16.0,1.0,0.0
1630,2019-10-20,DL,IAH,ATL,37.0,24.0,1.0,0.0
1631,2019-10-20,DL,IAH,SLC,1011.0,1021.0,1.0,0.0
1632,2019-10-20,DL,IAH,ATL,60.0,58.0,1.0,0.0
1633,2019-10-21,DL,IAH,SLC,133.0,135.0,1.0,0.0
1634,2019-10-21,DL,IAH,MSP,277.0,285.0,1.0,0.0
1635,2019-10-21,DL,IAH,LGA,86.0,66.0,1.0,0.0
1636,2019-10-21,DL,IAH,ATL,123.0,117.0,1.0,0.0
1637,2019-10-21,DL,IAH,LGA,73.0,50.0,1.0,0.0
1638,2019-10-21,DL,IAH,SLC,8.0,32.0,1.0,0.0
1639,2019-10-21,DL,IAH,ATL,171.0,162.0,1.0,0.0
1640,2019-10-21,DL,IAH,SLC,75.0,90.0,1.0,0.0
1641,2019-10-21,DL,IAH,ATL,162.0,161.0,1.0,0.0
1642,2019-10-21,DL,IAH,ATL,24.0,31.0,1.0,0.0
1643,2019-10-21,DL,IAH,LGA,372.0,373.0,1.0,0.0
1644,2019-10-21,DL,IAH,ATL,42.0,25.0,1.0,0.0
1645,2019-10-21,DL,IAH,LGA,38.0,51.0,1.0,0.0
1646,2019-10-21,DL,IAH,LGA,79.0,47.0,1.0,0.0
1647,2019-10-21,DL,IAH,ATL,92.0,84.0,1.0,0.0
1648,2019-10-22,DL,IAH,LGA,87.0,63.0,1.0,0.0
1649,2019-10-22,DL,IAH,LGA,55.0,50.0,1.0,0.0
1650,2019-10-22,DL,IAH,ATL,35.0,25.0,1.0,0.0
1651,2019-10-22,DL,IAH,ATL,24.0,23.0,1.0,0.0
1652,2019-10-22,DL,IAH,MSP,2.0,32.0,1.0,0.0
1653,2019-10-22,DL,IAH,SLC,54.0,49.0,1.0,0.0
1654,2019-10-23,DL,IAH,SLC,258.0,286.0,1.0,0.0
1655,2019-10-24,DL,IAH,ATL,17.0,19.0,1.0,0.0
1656,2019-10-24,DL,IAH,ATL,32.0,22.0,1.0,0.0
1657,2019-10-24,DL,IAH,ATL,29.0,30.0,1.0,0.0
1658,2019-10-24,DL,IAH,ATL,45.0,43.0,1.0,0.0
1659,2019-10-24,DL,IAH,SLC,238.0,228.0,1.0,0.0
1660,2019-10-24,DL,IAH,ATL,25.0,22.0,1.0,0.0
1661,2019-10-24,DL,IAH,SLC,59.0,66.0,1.0,0.0
1662,2019-10-25,DL,IAH,SLC,0.0,18.0,1.0,0.0
1663,2019-10-25,DL,IAH,MSP,37.0,30.0,1.0,0.0
1664,2019-10-25,DL,IAH,SLC,58.0,43.0,1.0,0.0
1665,2019-10-25,DL,IAH,LGA,18.0,41.0,1.0,0.0
1666,2019-10-25,DL,IAH,ATL,7.0,16.0,1.0,0.0
1667,2019-10-25,DL,IAH,ATL,23.0,26.0,1.0,0.0
1668,2019-10-26,DL,IAH,ATL,46.0,31.0,1.0,0.0
1669,2019-10-26,DL,IAH,ATL,65.0,58.0,1.0,0.0
1670,2019-10-27,DL,IAH,JFK,60.0,42.0,1.0,0.0
1671,2019-10-27,DL,IAH,ATL,59.0,51.0,1.0,0.0
1672,2019-10-28,DL,IAH,SLC,85.0,97.0,1.0,0.0
1673,2019-10-28,DL,IAH,ATL,34.0,30.0,1.0,0.0
1674,2019-10-28,DL,IAH,ATL,371.0,343.0,1.0,0.0
1675,2019-10-28,DL,IAH,SLC,37.0,35.0,1.0,0.0
1676,2019-10-28,DL,IAH,ATL,33.0,30.0,1.0,0.0
1677,2019-10-29,DL,IAH,JFK,35.0,24.0,1.0,24.0
1678,2019-10-29,DL,IAH,ATL,28.0,26.0,1.0,0.0
1679,2019-10-29,DL,IAH,ATL,107.0,108.0,1.0,2.0
1680,2019-10-29,DL,IAH,ATL,205.0,209.0,1.0,17.0
1681,2019-10-29,DL,IAH,ATL,153.0,139.0,1.0,0.0
1682,2019-10-29,DL,IAH,SLC,41.0,45.0,1.0,12.0
1683,2019-10-29,DL,IAH,MSP,147.0,119.0,1.0,2.0
1684,2019-10-29,DL,IAH,LGA,7.0,32.0,1.0,0.0
1685,2019-10-29,DL,IAH,ATL,26.0,24.0,1.0,2.0
1686,2019-10-30,DL,IAH,SLC,0.0,43.0,1.0,0.0
1687,2019-10-30,DL,IAH,ATL,1.0,16.0,1.0,0.0
1688,2019-10-30,DL,IAH,ATL,62.0,142.0,1.0,0.0
1689,2019-10-30,DL,IAH,LGA,5.0,50.0,1.0,0.0
1690,2019-10-30,DL,IAH,ATL,37.0,38.0,1.0,0.0
1691,2019-10-30,DL,IAH,ATL,1.0,64.0,1.0,0.0
1692,2019-10-30,DL,IAH,JFK,40.0,69.0,1.0,0.0
1693,2019-10-31,DL,IAH,ATL,100.0,97.0,1.0,0.0
1694,2019-10-31,DL,IAH,ATL,105.0,121.0,1.0,0.0
1695,2019-10-31,DL,IAH,ATL,54.0,37.0,1.0,0.0
1696,2019-10-31,DL,IAH,SLC,14.0,25.0,1.0,0.0
1697,2019-10-31,DL,IAH,JFK,23.0,41.0,1.0,0.0
1698,2019-10-31,DL,IAH,LGA,0.0,34.0,1.0,0.0
1699,2019-11-01,DL,IAH,SLC,0.0,15.0,1.0,0.0
1700,2019-11-04,DL,IAH,ATL,48.0,35.0,1.0,0.0
1701,2019-11-04,DL,IAH,SLC,214.0,209.0,1.0,0.0
1702,2019-11-04,DL,IAH,MSP,82.0,66.0,1.0,0.0
1703,2019-11-05,DL,IAH,LGA,139.0,117.0,1.0,0.0
1704,2019-11-05,DL,IAH,LGA,64.0,45.0,1.0,0.0
1705,2019-11-05,DL,IAH,MSP,49.0,33.0,1.0,0.0
1706,2019-11-05,DL,IAH,ATL,14.0,29.0,1.0,0.0
1707,2019-11-05,DL,IAH,SLC,39.0,19.0,1.0,0.0
1708,2019-11-05,DL,IAH,ATL,364.0,351.0,1.0,0.0
1709,2019-11-05,DL,IAH,DTW,83.0,67.0,1.0,0.0
1710,2019-11-05,DL,IAH,ATL,54.0,38.0,1.0,0.0
1711,2019-11-06,DL,IAH,MSP,137.0,134.0,1.0,0.0
1712,2019-11-06,DL,IAH,JFK,272.0,250.0,1.0,0.0
1713,2019-11-06,DL,IAH,LGA,47.0,33.0,1.0,0.0
1714,2019-11-07,DL,IAH,LGA,53.0,45.0,1.0,0.0
1715,2019-11-07,DL,IAH,LGA,110.0,110.0,1.0,0.0
1716,2019-11-07,DL,IAH,ATL,0.0,21.0,1.0,0.0
1717,2019-11-07,DL,IAH,ATL,29.0,59.0,1.0,0.0
1718,2019-11-07,DL,IAH,SLC,96.0,91.0,1.0,0.0
1719,2019-11-07,DL,IAH,JFK,33.0,74.0,1.0,0.0
1720,2019-11-07,DL,IAH,LGA,41.0,34.0,1.0,5.0
1721,2019-11-07,DL,IAH,JFK,110.0,112.0,1.0,0.0
1722,2019-11-07,DL,IAH,SLC,5.0,32.0,1.0,0.0
1723,2019-11-07,DL,IAH,MSP,19.0,38.0,1.0,0.0
1724,2019-11-08,DL,IAH,ATL,12.0,27.0,1.0,0.0
1725,2019-11-08,DL,IAH,SLC,9.0,26.0,1.0,0.0
1726,2019-11-08,DL,IAH,ATL,65.0,68.0,1.0,0.0
1727,2019-11-08,DL,IAH,JFK,30.0,34.0,1.0,0.0
1728,2019-11-08,DL,IAH,LGA,230.0,230.0,1.0,0.0
1729,2019-11-08,DL,IAH,JFK,14.0,18.0,1.0,0.0
1730,2019-11-08,DL,IAH,LGA,20.0,25.0,1.0,0.0
1731,2019-11-09,DL,IAH,ATL,38.0,22.0,1.0,0.0
1732,2019-11-09,DL,IAH,ATL,22.0,24.0,1.0,0.0
1733,2019-11-09,DL,IAH,LGA,152.0,139.0,1.0,0.0
1734,2019-11-10,DL,IAH,ATL,62.0,62.0,1.0,0.0
1735,2019-11-11,DL,IAH,JFK,42.0,48.0,1.0,0.0
1736,2019-11-11,DL,IAH,SLC,0.0,22.0,1.0,0.0
1737,2019-11-12,DL,IAH,ATL,22.0,20.0,1.0,0.0
1738,2019-11-12,DL,IAH,LGA,29.0,29.0,1.0,0.0
1739,2019-11-12,DL,IAH,LGA,0.0,16.0,1.0,0.0
1740,2019-11-12,DL,IAH,MSP,155.0,196.0,1.0,0.0
1741,2019-11-12,DL,IAH,SLC,106.0,91.0,1.0,0.0
1742,2019-11-13,DL,IAH,SLC,88.0,98.0,1.0,0.0
1743,2019-11-14,DL,IAH,ATL,0.0,22.0,1.0,0.0
1744,2019-11-15,DL,IAH,ATL,6.0,16.0,1.0,0.0
1745,2019-11-15,DL,IAH,JFK,33.0,34.0,1.0,0.0
1746,2019-11-15,DL,IAH,SLC,31.0,22.0,1.0,0.0
1747,2019-11-16,DL,IAH,SLC,214.0,196.0,1.0,0.0
1748,2019-11-16,DL,IAH,LGA,24.0,23.0,1.0,0.0
1749,2019-11-17,DL,IAH,SLC,205.0,190.0,1.0,0.0
1750,2019-11-17,DL,IAH,MSP,172.0,179.0,1.0,0.0
1751,2019-11-17,DL,IAH,SLC,151.0,147.0,1.0,0.0
1752,2019-11-18,DL,IAH,MSP,17.0,19.0,1.0,0.0
1753,2019-11-18,DL,IAH,LGA,586.0,642.0,1.0,0.0
1754,2019-11-18,DL,IAH,LGA,47.0,48.0,1.0,0.0
1755,2019-11-18,DL,IAH,LGA,134.0,108.0,1.0,0.0
1756,2019-11-18,DL,IAH,LGA,88.0,76.0,1.0,0.0
1757,2019-11-18,DL,IAH,ATL,37.0,26.0,1.0,0.0
1758,2019-11-18,DL,IAH,LGA,208.0,186.0,1.0,0.0
1759,2019-11-19,DL,IAH,LGA,22.0,15.0,1.0,0.0
1760,2019-11-20,DL,IAH,LGA,24.0,36.0,1.0,0.0
1761,2019-11-20,DL,IAH,JFK,21.0,34.0,1.0,0.0
1762,2019-11-21,DL,IAH,ATL,48.0,30.0,1.0,0.0
1763,2019-11-21,DL,IAH,SLC,162.0,139.0,1.0,0.0
1764,2019-11-21,DL,IAH,JFK,44.0,41.0,1.0,0.0
1765,2019-11-21,DL,IAH,ATL,22.0,24.0,1.0,0.0
1766,2019-11-21,DL,IAH,ATL,71.0,57.0,1.0,0.0
1767,2019-11-22,DL,IAH,JFK,48.0,35.0,1.0,0.0
1768,2019-11-22,DL,IAH,SLC,2.0,16.0,1.0,0.0
1769,2019-11-22,DL,IAH,SLC,23.0,18.0,1.0,0.0
1770,2019-11-22,DL,IAH,ATL,59.0,96.0,1.0,0.0
1771,2019-11-22,DL,IAH,ATL,73.0,69.0,1.0,0.0
1772,2019-11-23,DL,IAH,ATL,9.0,25.0,1.0,0.0
1773,2019-11-24,DL,IAH,MSP,33.0,26.0,1.0,0.0
1774,2019-11-24,DL,IAH,JFK,60.0,58.0,1.0,0.0
1775,2019-11-25,DL,IAH,MSP,9.0,19.0,1.0,0.0
1776,2019-11-26,DL,IAH,SLC,15.0,15.0,1.0,0.0
1777,2019-11-26,DL,IAH,JFK,30.0,17.0,1.0,0.0
1778,2019-11-27,DL,IAH,ATL,49.0,42.0,1.0,0.0
1779,2019-11-27,DL,IAH,SLC,53.0,38.0,1.0,0.0
1780,2019-11-27,DL,IAH,JFK,80.0,55.0,1.0,0.0
1781,2019-11-27,DL,IAH,MSP,18.0,15.0,1.0,0.0
1782,2019-11-27,DL,IAH,SLC,46.0,41.0,1.0,0.0
1783,2019-11-27,DL,IAH,LGA,61.0,44.0,1.0,0.0
1784,2019-11-27,DL,IAH,JFK,21.0,25.0,1.0,0.0
1785,2019-11-29,DL,IAH,SLC,1.0,20.0,1.0,0.0
1786,2019-11-30,DL,IAH,JFK,39.0,19.0,1.0,0.0
1787,2019-11-30,DL,IAH,SLC,116.0,114.0,1.0,0.0
1788,2019-11-30,DL,IAH,JFK,31.0,24.0,1.0,0.0
1789,2019-11-30,DL,IAH,MSP,13.0,28.0,1.0,0.0
1790,2019-12-01,DL,IAH,LGA,0.0,16.0,1.0,0.0
1791,2019-12-01,DL,IAH,LGA,76.0,81.0,1.0,0.0
1792,2019-12-01,DL,IAH,SLC,4.0,22.0,1.0,0.0
1793,2019-12-01,DL,IAH,SLC,24.0,19.0,1.0,0.0
1794,2019-12-01,DL,IAH,LGA,89.0,83.0,1.0,0.0
