,Flight Date,Carrier,ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,FLIGHTS,WEATHER_DELAY
1795,2019-12-01,DL,IAH,JFK,11.0,35.0,1.0,0.0
1796,2019-12-01,DL,IAH,LGA,2.0,15.0,1.0,0.0
1797,2019-12-02,DL,IAH,LGA,58.0,69.0,1.0,0.0
1798,2019-12-02,DL,IAH,SLC,136.0,134.0,1.0,0.0
1799,2019-12-02,DL,IAH,JFK,0.0,48.0,1.0,0.0
1800,2019-12-02,DL,IAH,LGA,76.0,73.0,1.0,0.0
1801,2019-12-02,DL,IAH,JFK,0.0,56.0,1.0,0.0
1802,2019-12-02,DL,IAH,MSP,53.0,52.0,1.0,0.0
1803,2019-12-02,DL,IAH,SLC,23.0,25.0,1.0,0.0
1804,2019-12-02,DL,IAH,ATL,22.0,28.0,1.0,0.0
1805,2019-12-02,DL,IAH,LGA,105.0,126.0,1.0,0.0
1806,2019-12-03,DL,IAH,SLC,121.0,123.0,1.0,0.0
1807,2019-12-03,DL,IAH,ATL,8.0,33.0,1.0,0.0
1808,2019-12-03,DL,IAH,MSP,9.0,22.0,1.0,0.0
1809,2019-12-04,DL,IAH,JFK,18.0,23.0,1.0,0.0
1810,2019-12-04,DL,IAH,SLC,43.0,56.0,1.0,0.0
1811,2019-12-04,DL,IAH,ATL,31.0,39.0,1.0,0.0
1812,2019-12-04,DL,IAH,MSP,138.0,135.0,1.0,0.0
1813,2019-12-04,DL,IAH,JFK,142.0,128.0,1.0,0.0
1814,2019-12-04,DL,IAH,DTW,53.0,44.0,1.0,0.0
1815,2019-12-05,DL,IAH,ATL,31.0,21.0,1.0,0.0
1816,2019-12-05,DL,IAH,SLC,77.0,87.0,1.0,0.0
1817,2019-12-06,DL,IAH,MSP,20.0,23.0,1.0,0.0
1818,2019-12-06,DL,IAH,SLC,46.0,47.0,1.0,0.0
1819,2019-12-06,DL,IAH,JFK,15.0,27.0,1.0,0.0
1820,2019-12-06,DL,IAH,LGA,28.0,25.0,1.0,0.0
1821,2019-12-06,DL,IAH,ATL,41.0,26.0,1.0,0.0
1822,2019-12-06,DL,IAH,SLC,0.0,15.0,1.0,0.0
1823,2019-12-08,DL,IAH,JFK,65.0,59.0,1.0,0.0
1824,2019-12-08,DL,IAH,SLC,11.0,16.0,1.0,0.0
1825,2019-12-08,DL,IAH,ATL,72.0,59.0,1.0,0.0
1826,2019-12-09,DL,IAH,LGA,66.0,72.0,1.0,0.0
1827,2019-12-09,DL,IAH,LGA,70.0,65.0,1.0,0.0
1828,2019-12-09,DL,IAH,SLC,147.0,131.0,1.0,0.0
1829,2019-12-09,DL,IAH,SLC,24.0,19.0,1.0,0.0
1830,2019-12-09,DL,IAH,LGA,129.0,158.0,1.0,0.0
1831,2019-12-09,DL,IAH,JFK,12.0,19.0,1.0,0.0
1832,2019-12-09,DL,IAH,LGA,26.0,76.0,1.0,0.0
1833,2019-12-10,DL,IAH,LGA,44.0,51.0,1.0,0.0
1834,2019-12-10,DL,IAH,ATL,34.0,74.0,1.0,0.0
1835,2019-12-10,DL,IAH,ATL,22.0,33.0,1.0,0.0
1836,2019-12-10,DL,IAH,SLC,622.0,609.0,1.0,0.0
1837,2019-12-10,DL,IAH,SLC,60.0,61.0,1.0,0.0
1838,2019-12-11,DL,IAH,JFK,46.0,48.0,1.0,0.0
1839,2019-12-11,DL,IAH,ATL,38.0,22.0,1.0,0.0
1840,2019-12-11,DL,IAH,SLC,24.0,15.0,1.0,0.0
1841,2019-12-11,DL,IAH,LGA,36.0,33.0,1.0,0.0
1842,2019-12-11,DL,IAH,JFK,18.0,29.0,1.0,0.0
1843,2019-12-11,DL,IAH,LGA,238.0,232.0,1.0,0.0
1844,2019-12-11,DL,IAH,LGA,304.0,316.0,1.0,0.0
1845,2019-12-11,DL,IAH,LGA,65.0,75.0,1.0,0.0
1846,2019-12-11,DL,IAH,LGA,41.0,31.0,1.0,0.0
1847,2019-12-12,DL,IAH,SLC,172.0,179.0,1.0,0.0
1848,2019-12-12,DL,IAH,MSP,0.0,22.0,1.0,0.0
1849,2019-12-12,DL,IAH,JFK,113.0,125.0,1.0,0.0
1850,2019-12-13,DL,IAH,JFK,9.0,18.0,1.0,0.0
1851,2019-12-13,DL,IAH,JFK,81.0,80.0,1.0,0.0
1852,2019-12-13,DL,IAH,MSP,75.0,82.0,1.0,0.0
1853,2019-12-13,DL,IAH,LGA,38.0,48.0,1.0,0.0
1854,2019-12-13,DL,IAH,SLC,195.0,217.0,1.0,0.0
1855,2019-12-13,DL,IAH,SLC,0.0,34.0,1.0,0.0
1856,2019-12-13,DL,IAH,SLC,39.0,53.0,1.0,0.0
1857,2019-12-13,DL,IAH,ATL,32.0,23.0,1.0,0.0
1858,2019-12-13,DL,IAH,LGA,144.0,161.0,1.0,0.0
1859,2019-12-14,DL,IAH,JFK,0.0,27.0,1.0,0.0
1860,2019-12-14,DL,IAH,SLC,0.0,28.0,1.0,0.0
1861,2019-12-15,DL,IAH,LGA,24.0,19.0,1.0,0.0
1862,2019-12-15,DL,IAH,JFK,34.0,24.0,1.0,0.0
1863,2019-12-15,DL,IAH,LGA,49.0,41.0,1.0,0.0
1864,2019-12-16,DL,IAH,ATL,38.0,27.0,1.0,0.0
1865,2019-12-16,DL,IAH,SLC,61.0,65.0,1.0,0.0
1866,2019-12-16,DL,IAH,SLC,37.0,37.0,1.0,0.0
1867,2019-12-16,DL,IAH,ATL,50.0,138.0,1.0,0.0
1868,2019-12-16,DL,IAH,ATL,47.0,56.0,1.0,0.0
1869,2019-12-16,DL,IAH,ATL,311.0,312.0,1.0,0.0
1870,2019-12-16,DL,IAH,LGA,95.0,82.0,1.0,0.0
1871,2019-12-16,DL,IAH,ATL,82.0,85.0,1.0,70.0
1872,2019-12-16,DL,IAH,LGA,38.0,29.0,1.0,0.0
1873,2019-12-16,DL,IAH,LGA,0.0,29.0,1.0,0.0
1874,2019-12-16,DL,IAH,JFK,0.0,20.0,1.0,0.0
1875,2019-12-16,DL,IAH,ATL,12.0,36.0,1.0,0.0
1876,2019-12-17,DL,IAH,LGA,25.0,18.0,1.0,0.0
1877,2019-12-17,DL,IAH,ATL,82.0,79.0,1.0,0.0
1878,2019-12-17,DL,IAH,ATL,33.0,32.0,1.0,0.0
1879,2019-12-17,DL,IAH,LGA,44.0,21.0,1.0,0.0
1880,2019-12-17,DL,IAH,SLC,338.0,318.0,1.0,0.0
1881,2019-12-17,DL,IAH,LGA,8.0,18.0,1.0,0.0
1882,2019-12-17,DL,IAH,ATL,60.0,35.0,1.0,0.0
1883,2019-12-17,DL,IAH,LGA,50.0,38.0,1.0,0.0
1884,2019-12-18,DL,IAH,LGA,281.0,257.0,1.0,0.0
1885,2019-12-18,DL,IAH,JFK,21.0,20.0,1.0,0.0
1886,2019-12-18,DL,IAH,SLC,53.0,30.0,1.0,0.0
1887,2019-12-18,DL,IAH,JFK,21.0,15.0,1.0,0.0
1888,2019-12-18,DL,IAH,SLC,12.0,19.0,1.0,0.0
1889,2019-12-18,DL,IAH,LGA,91.0,112.0,1.0,0.0
1890,2019-12-18,DL,IAH,LGA,0.0,37.0,1.0,0.0
1891,2019-12-18,DL,IAH,MSP,23.0,29.0,1.0,0.0
1892,2019-12-19,DL,IAH,SLC,312.0,293.0,1.0,0.0
1893,2019-12-19,DL,IAH,ATL,15.0,20.0,1.0,0.0
1894,2019-12-19,DL,IAH,LGA,1.0,18.0,1.0,0.0
1895,2019-12-19,DL,IAH,LGA,0.0,15.0,1.0,0.0
1896,2019-12-19,DL,IAH,ATL,18.0,20.0,1.0,0.0
1897,2019-12-19,DL,IAH,JFK,15.0,20.0,1.0,0.0
1898,2019-12-21,DL,IAH,MSP,99.0,101.0,1.0,0.0
1899,2019-12-22,DL,IAH,LGA,0.0,15.0,1.0,0.0
1900,2019-12-22,DL,IAH,ATL,0.0,23.0,1.0,0.0
1901,2019-12-22,DL,IAH,JFK,69.0,80.0,1.0,0.0
1902,2019-12-23,DL,IAH,ATL,15.0,16.0,1.0,0.0
1903,2019-12-23,DL,IAH,JFK,0.0,18.0,1.0,0.0
1904,2019-12-23,DL,IAH,JFK,3.0,33.0,1.0,0.0
1905,2019-12-23,DL,IAH,LGA,3.0,24.0,1.0,0.0
1906,2019-12-23,DL,IAH,ATL,18.0,16.0,1.0,0.0
1907,2019-12-23,DL,IAH,LGA,0.0,34.0,1.0,0.0
1908,2019-12-24,DL,IAH,SLC,37.0,18.0,1.0,0.0
1909,2019-12-26,DL,IAH,LGA,125.0,113.0,1.0,0.0
1910,2019-12-26,DL,IAH,SLC,50.0,38.0,1.0,0.0
1911,2019-12-26,DL,IAH,MSP,33.0,26.0,1.0,0.0
1912,2019-12-26,DL,IAH,ATL,71.0,60.0,1.0,0.0
1913,2019-12-26,DL,IAH,ATL,50.0,33.0,1.0,0.0
1914,2019-12-27,DL,IAH,ATL,54.0,56.0,1.0,0.0
1915,2019-12-27,DL,IAH,LGA,87.0,87.0,1.0,0.0
1916,2019-12-27,DL,IAH,JFK,16.0,27.0,1.0,0.0
1917,2019-12-28,DL,IAH,ATL,39.0,21.0,1.0,0.0
1918,2019-12-28,DL,IAH,MSP,97.0,74.0,1.0,0.0
1919,2019-12-28,DL,IAH,JFK,36.0,34.0,1.0,5.0
1920,2019-12-28,DL,IAH,SLC,576.0,564.0,1.0,8.0
1921,2019-12-29,DL,IAH,SLC,43.0,37.0,1.0,37.0
1922,2019-12-29,DL,IAH,ATL,0.0,21.0,1.0,0.0
1923,2019-12-29,DL,IAH,ATL,96.0,95.0,1.0,0.0
1924,2019-12-29,DL,IAH,SLC,97.0,109.0,1.0,0.0
1925,2019-12-29,DL,IAH,ATL,37.0,31.0,1.0,0.0
1926,2019-12-29,DL,IAH,ATL,48.0,38.0,1.0,0.0
1927,2019-12-29,DL,IAH,MSP,496.0,478.0,1.0,0.0
1928,2019-12-29,DL,IAH,ATL,28.0,24.0,1.0,0.0
1929,2019-12-29,DL,IAH,LGA,73.0,63.0,1.0,41.0
1930,2019-12-29,DL,IAH,JFK,163.0,156.0,1.0,0.0
1931,2019-12-30,DL,IAH,SLC,27.0,23.0,1.0,0.0
1932,2019-12-30,DL,IAH,JFK,0.0,22.0,1.0,0.0
1933,2020-01-01,DL,IAH,SLC,0.0,22.0,1.0,0.0
1934,2020-01-02,DL,IAH,SLC,22.0,21.0,1.0,0.0
1935,2020-01-03,DL,IAH,SLC,46.0,64.0,1.0,0.0
1936,2020-01-03,DL,IAH,ATL,0.0,35.0,1.0,0.0
1937,2020-01-03,DL,IAH,ATL,37.0,19.0,1.0,0.0
1938,2020-01-03,DL,IAH,ATL,32.0,22.0,1.0,0.0
1939,2020-01-04,DL,IAH,JFK,0.0,47.0,1.0,0.0
1940,2020-01-05,DL,IAH,JFK,184.0,152.0,1.0,0.0
1941,2020-01-06,DL,IAH,LGA,51.0,41.0,1.0,0.0
1942,2020-01-07,DL,IAH,LGA,27.0,43.0,1.0,0.0
1943,2020-01-07,DL,IAH,ATL,72.0,55.0,1.0,0.0
1944,2020-01-08,DL,IAH,LGA,69.0,75.0,1.0,0.0
1945,2020-01-08,DL,IAH,LGA,11.0,16.0,1.0,0.0
1946,2020-01-08,DL,IAH,LGA,86.0,84.0,1.0,0.0
1947,2020-01-08,DL,IAH,JFK,112.0,102.0,1.0,0.0
1948,2020-01-09,DL,IAH,LGA,44.0,36.0,1.0,0.0
1949,2020-01-09,DL,IAH,LGA,33.0,15.0,1.0,0.0
1950,2020-01-10,DL,IAH,JFK,11.0,20.0,1.0,0.0
1951,2020-01-10,DL,IAH,SLC,829.0,828.0,1.0,0.0
1952,2020-01-10,DL,IAH,JFK,131.0,122.0,1.0,0.0
1953,2020-01-10,DL,IAH,LGA,45.0,63.0,1.0,0.0
1954,2020-01-10,DL,IAH,LGA,98.0,87.0,1.0,0.0
1955,2020-01-10,DL,IAH,LGA,56.0,43.0,1.0,0.0
1956,2020-01-10,DL,IAH,LGA,126.0,118.0,1.0,0.0
1957,2020-01-11,DL,IAH,ATL,38.0,30.0,1.0,0.0
1958,2020-01-11,DL,IAH,ATL,0.0,68.0,1.0,0.0
1959,2020-01-11,DL,IAH,ATL,140.0,155.0,1.0,0.0
1960,2020-01-11,DL,IAH,ATL,37.0,91.0,1.0,0.0
1961,2020-01-11,DL,IAH,ATL,78.0,152.0,1.0,0.0
1962,2020-01-11,DL,IAH,JFK,26.0,19.0,1.0,0.0
1963,2020-01-12,DL,IAH,MSP,67.0,37.0,1.0,0.0
1964,2020-01-12,DL,IAH,ATL,27.0,19.0,1.0,0.0
1965,2020-01-13,DL,IAH,ATL,18.0,24.0,1.0,0.0
1966,2020-01-14,DL,IAH,LGA,99.0,87.0,1.0,0.0
1967,2020-01-14,DL,IAH,JFK,49.0,55.0,1.0,0.0
1968,2020-01-14,DL,IAH,SLC,62.0,67.0,1.0,0.0
1969,2020-01-14,DL,IAH,LGA,15.0,20.0,1.0,0.0
1970,2020-01-14,DL,IAH,ATL,33.0,20.0,1.0,0.0
1971,2020-01-16,DL,IAH,LGA,184.0,184.0,1.0,0.0
1972,2020-01-16,DL,IAH,LGA,110.0,111.0,1.0,0.0
1973,2020-01-16,DL,IAH,LGA,149.0,152.0,1.0,0.0
1974,2020-01-17,DL,IAH,MSP,181.0,165.0,1.0,0.0
1975,2020-01-17,DL,IAH,LGA,30.0,21.0,1.0,0.0
1976,2020-01-17,DL,IAH,LGA,1060.0,1034.0,1.0,0.0
1977,2020-01-17,DL,IAH,JFK,10.0,18.0,1.0,0.0
1978,2020-01-17,DL,IAH,LGA,37.0,35.0,1.0,0.0
1979,2020-01-18,DL,IAH,ATL,43.0,43.0,1.0,0.0
1980,2020-01-18,DL,IAH,LGA,125.0,109.0,1.0,0.0
1981,2020-01-18,DL,IAH,JFK,0.0,30.0,1.0,0.0
1982,2020-01-18,DL,IAH,JFK,47.0,41.0,1.0,0.0
1983,2020-01-19,DL,IAH,SLC,97.0,90.0,1.0,0.0
1984,2020-01-20,DL,IAH,ATL,61.0,38.0,1.0,0.0
1985,2020-01-22,DL,IAH,SLC,155.0,131.0,1.0,0.0
1986,2020-01-22,DL,IAH,MSP,79.0,53.0,1.0,0.0
1987,2020-01-23,DL,IAH,ATL,0.0,24.0,1.0,0.0
1988,2020-01-23,DL,IAH,SLC,142.0,141.0,1.0,0.0
1989,2020-01-23,DL,IAH,ATL,8.0,21.0,1.0,0.0
1990,2020-01-24,DL,IAH,SLC,69.0,48.0,1.0,0.0
1991,2020-01-24,DL,IAH,LGA,19.0,21.0,1.0,0.0
1992,2020-01-24,DL,IAH,ATL,16.0,40.0,1.0,0.0
1993,2020-01-25,DL,IAH,JFK,74.0,73.0,1.0,0.0
1994,2020-01-26,DL,IAH,LGA,365.0,344.0,1.0,0.0
1995,2020-01-27,DL,IAH,MSP,23.0,20.0,1.0,0.0
1996,2020-01-27,DL,IAH,SLC,938.0,907.0,1.0,0.0
1997,2020-01-28,DL,IAH,ATL,0.0,45.0,1.0,0.0
1998,2020-01-29,DL,IAH,SLC,383.0,347.0,1.0,0.0
1999,2020-01-29,DL,IAH,LGA,0.0,17.0,1.0,0.0
2000,2020-01-30,DL,IAH,SLC,65.0,36.0,1.0,0.0
2001,2020-01-31,DL,IAH,LGA,73.0,42.0,1.0,0.0
2002,2020-01-31,DL,IAH,SLC,0.0,15.0,1.0,0.0
2003,2020-02-01,DL,IAH,JFK,4.0,31.0,1.0,0.0
2004,2020-02-01,DL,IAH,MSP,46.0,52.0,1.0,0.0
2005,2020-02-03,DL,IAH,MSP,123.0,102.0,1.0,0.0
2006,2020-02-04,DL,IAH,JFK,896.0,908.0,1.0,0.0
2007,2020-02-05,DL,IAH,SLC,22.0,18.0,1.0,0.0
2008,2020-02-05,DL,IAH,ATL,60.0,62.0,1.0,0.0
2009,2020-02-05,DL,IAH,SLC,79.0,74.0,1.0,0.0
2010,2020-02-05,DL,IAH,JFK,40.0,34.0,1.0,0.0
2011,2020-02-05,DL,IAH,LGA,77.0,62.0,1.0,0.0
2012,2020-02-06,DL,IAH,ATL,74.0,57.0,1.0,0.0
2013,2020-02-06,DL,IAH,ATL,117.0,113.0,1.0,0.0
2014,2020-02-06,DL,IAH,ATL,70.0,67.0,1.0,0.0
2015,2020-02-06,DL,IAH,ATL,113.0,110.0,1.0,0.0
2016,2020-02-06,DL,IAH,JFK,22.0,20.0,1.0,0.0
2017,2020-02-06,DL,IAH,ATL,140.0,121.0,1.0,0.0
2018,2020-02-06,DL,IAH,LGA,58.0,41.0,1.0,0.0
2019,2020-02-06,DL,IAH,LGA,82.0,75.0,1.0,0.0
2020,2020-02-06,DL,IAH,ATL,78.0,67.0,1.0,0.0
2021,2020-02-06,DL,IAH,LGA,89.0,87.0,1.0,0.0
2022,2020-02-06,DL,IAH,ATL,10.0,41.0,1.0,0.0
2023,2020-02-06,DL,IAH,SLC,69.0,70.0,1.0,0.0
2024,2020-02-06,DL,IAH,MSP,34.0,27.0,1.0,0.0
2025,2020-02-06,DL,IAH,JFK,57.0,43.0,1.0,0.0
2026,2020-02-07,DL,IAH,LGA,51.0,36.0,1.0,0.0
2027,2020-02-07,DL,IAH,LGA,85.0,88.0,1.0,0.0
2028,2020-02-07,DL,IAH,LGA,80.0,82.0,1.0,0.0
2029,2020-02-07,DL,IAH,ATL,284.0,270.0,1.0,0.0
2030,2020-02-09,DL,IAH,SLC,51.0,50.0,1.0,0.0
2031,2020-02-10,DL,IAH,LGA,30.0,34.0,1.0,0.0
2032,2020-02-10,DL,IAH,SLC,148.0,139.0,1.0,0.0
2033,2020-02-10,DL,IAH,JFK,27.0,17.0,1.0,7.0
2034,2020-02-11,DL,IAH,JFK,69.0,52.0,1.0,0.0
2035,2020-02-11,DL,IAH,LGA,1.0,20.0,1.0,0.0
2036,2020-02-11,DL,IAH,ATL,28.0,23.0,1.0,0.0
2037,2020-02-11,DL,IAH,SLC,74.0,54.0,1.0,0.0
2038,2020-02-13,DL,IAH,LGA,96.0,79.0,1.0,0.0
2039,2020-02-13,DL,IAH,LGA,53.0,36.0,1.0,0.0
2040,2020-02-13,DL,IAH,LGA,55.0,32.0,1.0,0.0
2041,2020-02-13,DL,IAH,ATL,66.0,61.0,1.0,0.0
2042,2020-02-13,DL,IAH,ATL,5.0,40.0,1.0,0.0
2043,2020-02-13,DL,IAH,LGA,19.0,38.0,1.0,0.0
2044,2020-02-13,DL,IAH,ATL,100.0,108.0,1.0,0.0
2045,2020-02-13,DL,IAH,ATL,27.0,32.0,1.0,0.0
2046,2020-02-14,DL,IAH,LGA,38.0,24.0,1.0,0.0
2047,2020-02-14,DL,IAH,LGA,53.0,64.0,1.0,0.0
2048,2020-02-14,DL,IAH,JFK,11.0,18.0,1.0,0.0
2049,2020-02-15,DL,IAH,ATL,47.0,28.0,1.0,0.0
2050,2020-02-15,DL,IAH,JFK,408.0,391.0,1.0,0.0
2051,2020-02-16,DL,IAH,JFK,11.0,19.0,1.0,0.0
2052,2020-02-16,DL,IAH,SLC,295.0,285.0,1.0,0.0
2053,2020-02-17,DL,IAH,ATL,0.0,27.0,1.0,0.0
2054,2020-02-18,DL,IAH,LGA,39.0,47.0,1.0,0.0
2055,2020-02-18,DL,IAH,ATL,35.0,42.0,1.0,0.0
2056,2020-02-19,DL,IAH,SLC,47.0,36.0,1.0,0.0
2057,2020-02-20,DL,IAH,ATL,3.0,35.0,1.0,0.0
2058,2020-02-20,DL,IAH,SLC,115.0,115.0,1.0,0.0
2059,2020-02-20,DL,IAH,JFK,12.0,23.0,1.0,0.0
2060,2020-02-20,DL,IAH,LGA,0.0,16.0,1.0,0.0
2061,2020-02-20,DL,IAH,ATL,25.0,23.0,1.0,0.0
2062,2020-02-20,DL,IAH,ATL,27.0,32.0,1.0,0.0
2063,2020-02-20,DL,IAH,LGA,111.0,124.0,1.0,0.0
2064,2020-02-21,DL,IAH,SLC,0.0,15.0,1.0,0.0
2065,2020-02-21,DL,IAH,JFK,0.0,22.0,1.0,0.0
2066,2020-02-21,DL,IAH,MSP,38.0,35.0,1.0,0.0
2067,2020-02-23,DL,IAH,SLC,78.0,67.0,1.0,0.0
2068,2020-02-24,DL,IAH,ATL,42.0,45.0,1.0,0.0
2069,2020-02-24,DL,IAH,LGA,9.0,24.0,1.0,0.0
2070,2020-02-25,DL,IAH,ATL,38.0,53.0,1.0,0.0
2071,2020-02-26,DL,IAH,JFK,19.0,20.0,1.0,0.0
2072,2020-02-26,DL,IAH,ATL,93.0,73.0,1.0,0.0
2073,2020-02-26,DL,IAH,ATL,13.0,21.0,1.0,0.0
2074,2020-02-27,DL,IAH,LGA,81.0,68.0,1.0,0.0
2075,2020-02-27,DL,IAH,LGA,76.0,81.0,1.0,0.0
2076,2020-02-27,DL,IAH,LGA,90.0,81.0,1.0,0.0
2077,2020-02-27,DL,IAH,LGA,2.0,32.0,1.0,0.0
2078,2020-02-28,DL,IAH,MSP,5.0,19.0,1.0,0.0
2079,2020-02-29,DL,IAH,LGA,36.0,21.0,1.0,0.0
2080,2020-03-01,DL,IAH,ATL,56.0,43.0,1.0,0.0
2081,2020-03-02,DL,IAH,ATL,51.0,36.0,1.0,0.0
2082,2020-03-02,DL,IAH,JFK,0.0,22.0,1.0,0.0
2083,2020-03-02,DL,IAH,ATL,33.0,19.0,1.0,0.0
2084,2020-03-04,DL,IAH,ATL,169.0,141.0,1.0,0.0
2085,2020-03-04,DL,IAH,LGA,5.0,59.0,1.0,0.0
2086,2020-03-04,DL,IAH,LGA,32.0,23.0,1.0,0.0
2087,2020-03-04,DL,IAH,MSP,39.0,33.0,1.0,0.0
2088,2020-03-04,DL,IAH,SLC,86.0,104.0,1.0,0.0
2089,2020-03-04,DL,IAH,ATL,158.0,177.0,1.0,0.0
2090,2020-03-04,DL,IAH,ATL,182.0,189.0,1.0,0.0
2091,2020-03-04,DL,IAH,JFK,24.0,24.0,1.0,0.0
2092,2020-03-04,DL,IAH,ATL,22.0,21.0,1.0,0.0
2093,2020-03-04,DL,IAH,ATL,30.0,34.0,1.0,0.0
2094,2020-03-04,DL,IAH,JFK,84.0,114.0,1.0,0.0
2095,2020-03-05,DL,IAH,ATL,10.0,15.0,1.0,0.0
2096,2020-03-05,DL,IAH,JFK,25.0,25.0,1.0,0.0
2097,2020-03-05,DL,IAH,ATL,0.0,15.0,1.0,0.0
2098,2020-03-05,DL,IAH,ATL,74.0,66.0,1.0,0.0
2099,2020-03-06,DL,IAH,ATL,138.0,124.0,1.0,0.0
2100,2020-03-06,DL,IAH,MSP,66.0,70.0,1.0,0.0
2101,2020-03-06,DL,IAH,JFK,9.0,41.0,1.0,0.0
2102,2020-03-06,DL,IAH,LGA,22.0,30.0,1.0,0.0
2103,2020-03-07,DL,IAH,LGA,139.0,135.0,1.0,0.0
2104,2020-03-07,DL,IAH,ATL,69.0,65.0,1.0,0.0
2105,2020-03-07,DL,IAH,SLC,130.0,117.0,1.0,0.0
2106,2020-03-07,DL,IAH,ATL,241.0,235.0,1.0,0.0
2107,2020-03-08,DL,IAH,JFK,32.0,35.0,1.0,0.0
2108,2020-03-10,DL,IAH,ATL,77.0,54.0,1.0,0.0
2109,2020-03-11,DL,IAH,MSP,329.0,317.0,1.0,0.0
2110,2020-03-12,DL,IAH,LGA,69.0,49.0,1.0,0.0
2111,2020-03-12,DL,IAH,ATL,52.0,46.0,1.0,0.0
2112,2020-03-13,DL,IAH,MSP,11.0,16.0,1.0,0.0
2113,2020-03-13,DL,IAH,JFK,27.0,18.0,1.0,0.0
2114,2020-03-14,DL,IAH,SLC,54.0,58.0,1.0,0.0
2115,2020-03-14,DL,IAH,SLC,24.0,23.0,1.0,0.0
2116,2020-03-15,DL,IAH,ATL,71.0,57.0,1.0,0.0
2117,2020-03-15,DL,IAH,ATL,7.0,21.0,1.0,0.0
2118,2020-03-15,DL,IAH,JFK,0.0,16.0,1.0,0.0
2119,2020-03-16,DL,IAH,LGA,815.0,810.0,1.0,810.0
2120,2020-03-16,DL,IAH,SLC,76.0,88.0,1.0,0.0
2121,2020-03-16,DL,IAH,ATL,47.0,35.0,1.0,0.0
2122,2020-03-17,DL,IAH,ATL,57.0,47.0,1.0,0.0
2123,2020-03-18,DL,IAH,MSP,391.0,367.0,1.0,0.0
2124,2020-03-18,DL,IAH,SLC,542.0,571.0,1.0,0.0
2125,2020-03-19,DL,IAH,SLC,83.0,92.0,1.0,0.0
2126,2020-03-20,DL,IAH,ATL,0.0,41.0,1.0,0.0
2127,2020-03-20,DL,IAH,SLC,69.0,70.0,1.0,0.0
2128,2020-03-20,DL,IAH,MSP,69.0,51.0,1.0,0.0
2129,2020-03-20,DL,IAH,ATL,0.0,74.0,1.0,0.0
2130,2020-03-21,DL,IAH,ATL,31.0,15.0,1.0,0.0
2131,2020-03-21,DL,IAH,LGA,56.0,40.0,1.0,0.0
2132,2020-03-24,DL,IAH,SLC,0.0,15.0,1.0,0.0
2133,2020-03-24,DL,IAH,SLC,30.0,43.0,1.0,0.0
2134,2020-03-25,DL,IAH,SLC,85.0,69.0,1.0,0.0
2135,2020-03-25,DL,IAH,SLC,109.0,127.0,1.0,0.0
2136,2020-03-26,DL,IAH,ATL,138.0,121.0,1.0,0.0
2137,2020-03-29,DL,IAH,MSP,19.0,18.0,1.0,0.0
2138,2020-03-30,DL,IAH,SLC,22.0,35.0,1.0,0.0
2139,2020-03-30,DL,IAH,ATL,67.0,43.0,1.0,0.0
2140,2020-03-31,DL,IAH,ATL,185.0,158.0,1.0,0.0
2141,2020-04-01,DL,IAH,MSP,64.0,45.0,1.0,0.0
2142,2020-04-01,DL,IAH,ATL,49.0,27.0,1.0,0.0
2143,2020-04-02,DL,IAH,SLC,11.0,15.0,1.0,0.0
2144,2020-04-03,DL,IAH,SLC,353.0,362.0,1.0,0.0
2145,2020-04-04,DL,IAH,SLC,0.0,30.0,1.0,0.0
2146,2020-04-04,DL,IAH,SLC,72.0,84.0,1.0,0.0
2147,2020-04-09,DL,IAH,ATL,1.0,59.0,1.0,0.0
2148,2020-04-09,DL,IAH,SLC,0.0,27.0,1.0,0.0
2149,2020-04-12,DL,IAH,ATL,41.0,23.0,1.0,0.0
2150,2020-04-14,DL,IAH,SLC,6.0,32.0,1.0,0.0
2151,2020-04-19,DL,IAH,ATL,23.0,16.0,1.0,0.0
